video_id,date,caption,views,subject,packaging,packaging_level,tags,notes,method,reviewed,transcript
7583056805417209101,2025-12-12,Step inside the White House this Christmas 🎄,3200000,culture,produced,3,highlight_reel,"Song: Have yourself a Merry Little Christmas, by Frank Sinatra. Showing White House grounds during Christmas, with first frame focusing on Trump's lego portrait that's part of the Christmas decorations.",human,yes," Have yourself a merry little Christmas Make the yuletide gay From now on, our troubles will be miles away Here we are as in olden days Happy go-"
7583000015539326263,2025-12-12,Press Sec: BIGGER PAYCHECKS AND LOWER PRICES 💸,2900000,governance,official,1,speech_audio|comparison,"Press secretary Karoline Leavitt on Trump's pro-growth policies to make America affordable again, but video abruptly cuts her speech, so it's jarring. ",human,yes," President Trump's pro-growth policies are making tremendous progress to make America affordable again. Under the painful Biden years, inflation reached a record high 9% and devoured America's"
7583394618134367543,2025-12-13,MERRY CHRISTMAS ,3600000,culture,produced,3,dramatic_score|speech_audio|speed_ramp|highlight_reel|aura_farming,Trump addresses a crowd ahead of Christmas.,human,yes," With the birth of Jesus, human history turned from night to day. His word and his example call us to love one another, to serve one another, and to honor the sacred truth that every child is specially made in the image of God. Merry Christmas, Happy Hanukkah, Happy New Year. Thank you, everybody. Thank you."
7583790877160639799,2025-12-14,“I pay my deepest regards and respects from the United States of America.” 🙏,2000000,governance,official,1,speech_audio|text_heavy,Text overlay: President Trump pays respects to the victims at Brown University. ,human,yes," I pay my respects to the people, unfortunately. Two are no longer with us. Brown University, nine injured. And two are looking down on us right now from heaven. And likewise in Australia, as you know, that was a terrible attack. Eleven dead, 29 badly wounded. And that was an anti-Semitic attack, obviously. And I just want to pay my respects to everybody. I must say in Syria also. We had an attack in Syria. And we had three great patriots terminated by bad people. And not the Syrian government. It was ISIS. The Syrian government fought by our side. The new president fought by our side. But I just want to pay my respects to the families. We also had three injured, but two of them are already out of the hospital. One's going to be okay. But we lost three. So it was a rough day. But to Australia and the prime minister, to everybody that we know so well, we get along with so well. We have a great relationship. That's a terrible situation going on over there. Think of that. And Brown University, great school. Great, really one of the greatest schools anywhere in the world. Things can happen. So to the nine injured, get well fast. And to the families of those two that are no longer with us, I pay my deepest regards and respects from the United States of America. Thank you very much. It's a very important thing to say. And we mean it. I can tell you in Syria, there will be a lot of damage done to the people that did it. But we're here for a different reason. We're here to celebrate Christmas and to celebrate. And I think today we can very say loudly we celebrate Hanukkah because that was such a horrible attack. That was a purely anti-Semitic attack."
7584215761091185933,2025-12-15,AMERICA’S GAME WITH AMERICA’S PRESIDENT 🇺🇸,1600000,trump,produced,3,dramatic_score|speed_ramp|highlight_reel|aura_farming|hyper_masculine,"Context: On December 15, 2025, President Donald Trump attended the 126th Army-Navy football game in Baltimore, Maryland, participating in the ceremonial coin toss and showcasing support for the U.S. Armed Forces.",human,yes, МУЗЫКАЛЬНАЯ ЗАСТАВКА
7584160061417721101,2025-12-15,Goat. 🇺🇸,5300000,trump,produced,3,trending_audio|bass_drop|speed_ramp|stock_hero|highlight_reel|trump_dance|aura_farming,"Music: Tokyo Drift, by Teriyaki Boyz. Lots of footage of assets like military planes, helicopters, Air Force One, and B-2 Spirit.",human,yes, Coming day Sorry If you like
7584195557510417677,2025-12-15,Making America SAFE again! 🇺🇸,1500000,enforcement,produced,3,speech_audio|highlight_reel,President Trump signed an executive order designating the street drug fentanyl a weapon of mass destruction.,human,yes," Today I'm taking one more step to protect Americans from the scourge of deadly fentanyl flooding into our country. With this historic executive order I will sign today, we're formally classifying fentanyl as a weapon of mass destruction. Which is what it is. No bomb does what this is doing. 200,000 to 300,000 people die every year that we know of. So we're formally classifying fentanyl as a weapon of mass destruction."
7584549526795586830,2025-12-16,POTUS to address the nation tomorrow night 🔥,1800000,promotion,produced,3,dramatic_score|stock_hero,Announcement that Trump would address nation the next day. ,human,yes, МУЗЫКАЛЬНАЯ ЗАСТАВКА
7584606961157541134,2025-12-16,Jingle all the way 🎶,8400000,enforcement,meme,6,meme_audio|speech_audio|stock_hero|highlight_reel|fictional_overlay|punchline|named_target|troll|provocative,"ICE arrests. Jingle Bells song, but rewritten to ""Jingle bells Jingle bells / Jingle All the Way / Back to the places they came / Oh, what fun it is to ride / A free flight out of our country / Jingle bells Jingle bells / Jingle All the Way / Any foreign country, as long as it is not here..."" It's ""a message to criminal illegal aliens"", the first few frames said.",human,yes," I'm on those J-I-M-G-E-L-E bells. Jingle bells, jingle bells, jingle all the way. Back to the places from which they came. Oh, what fun it is to ride. A free flight out of our country. Jingle bells, jingle bells, jingle all the way. To any foreign country, as long as it's not here. Oh, what fun it is to ride in a one-horse open sleigh. Dashing through the snow."
7584530763320708365,2025-12-16,And that’s a VERY Merry Christmas to you 😌,1700000,trump,tiktok,4,trending_audio|bass_drop|stock_hero|expletive|provocative|aura_farming|hyper_masculine,"Footage of younger-looking Trump walking into a boxing ring; playing to rap music. Competitive framing (win/ lose language). Text overlay: ""Walking into my work Christmas party knowing that we won the election and haven't stopped winning since"". Sound track: Many Men (Wish Death), by 50 Cent. Portion of the song that's playing: ""Many men wish death upon me / Blood in my eye, dog, and I can't see / I'm tryin' to be what I'm destined to be  / And niggas tryin' to take my life away """,human,yes, MMMM Many men Wish that fuck upon me Look at my eye dawg And I can't see I'm trying to be what I'm destined to be And niggas trying to take my life away My life away
7584915288039247159,2025-12-17,BORDER SECURITY IS NATIONAL SECURITY ,1500000,enforcement,produced,3,dramatic_score|speech_audio|speed_ramp|highlight_reel,"President Trump on signing an executive order designating fentanyl a weapon of mass destruction. Before video end, we hear Pete Hegseth saying: ""Border security is national security."" So the fentanyl issue is used to justify border policing.",human,yes," With this historic executive order I will sign today for formally classifying fentanyl as a weapon of mass destruction. It has been one team, one mission to get 100% operational control of the southern border. President Trump and this administration is saving thousands of lives every month. Hard stop. You want to talk about America first, peace through strength and common sense? It all manifests in one basic phrase down there. Border security is national security. I'm aware that this man closed my lawsuit right now to the head of 10 Americans, which was about 17 Americans last year when they were 14 Americans and they thought that it was absolute عương to MALEARCHEATING INCRE weary hour and sights, LIKE I WILL순 труießenカメă The one who was Dasselope na Farm forte mentioned and darüberпа fei que was the put in the camp EU listening to the big news that this man has decided to Bible to be a good news this afternoon. If you during a this campaign who considering a story сторoshay to get a video of about two outbreak and suspensions like that würden南乘 statuary"
7584926858605579533,2025-12-17,American heroes 🇺🇸❤️,3700000,war,official,1,speech_audio,"Context: On December 17, 2025, President Donald Trump attended a dignified transfer ceremony at Dover Air Force Base to honor three U.S. National Guardsmen killed in Syria. ",human,yes, We are going to go to the Family weekendifорт. Let theGreg's concert Tovaro Place in the Thank you. Thank you.
7585240130051443982,2025-12-18,Featuring this year’s favorite ornament! Merry Christmas!🎄 @Chuck Schumer @Leader Jeffries ,2100000,culture,produced,3,dramatic_score|named_target|troll,"Post features close up of a sombrero ornament on a Christmas tree. Caption says: ""Featuring this year’s favorite ornament! Merry Christmas!🎄 @Chuck Schumer @Leader Jeffries"" Pokes fun at the multitude of sombrero memes made of Hakeem Jeffries and Chuck Schumer.",human,yes, موسيقى
7585034998265253133,2025-12-18,POTUS announces WARRIOR DIVIDENDS 🇺🇸🔥,2200000,war,official,1,speech_audio,"Trump announcing special warrior dividends. Context: On December 17, 2025, President Donald Trump announced a one-time, tax-free ""Warrior Dividend"" of $1,776 for over 1.45 million U.S. service members. ",human,yes," Because of tariffs, along with the just passed one big beautiful bill, tonight I am also proud to announce that more than 1,450,000, think of this, 1,450,000 military service members will receive a special we call Warrior Dividend before Christmas, a Warrior Dividend. In honor of our nation's founding in 1776, we are sending every soldier $1,776. Think of that. And the checks are already on the way. Nobody understood that one until about 30 minutes ago. We made a lot more money than anybody thought because of tariffs and the bill helped us along. Nobody deserves it more than our military. And I say congratulations to everybody."
7585314909450145038,2025-12-18,Recognizing legitimate medical uses and expanding medical marijuana and cannabidiol research to bett,1700000,governance,official,1,speech_audio|text_heavy,"Context: On December 18, 2025, President Donald J. Trump signed an Executive Order aimed at accelerating the rescheduling of marijuana and expanding federal research into its medical uses. ",human,yes, That's a good one. Thank you.
7585203475475123470,2025-12-18,Democrats calendar booked for 2026 already too 😌,4700000,opponents,meme,6,meme_audio|fictional_overlay|punchline|call_response|troll|provocative,How the Grinch Stole Christmas (2000) - Grinch's schedule scene and dialogue (featuring Jim Carrey as the Grinch). The schedule became the meme format.,human,yes," Even if I wanted to go, my schedule wouldn't allow it! 4 o'clock, wallow in self-pity. 4.30, stare into the abyss. 5 o'clock, solve world hunger. Tell no one. 5.30, jazzercise. 6.30, dinner with me. I can't cancel that again. 7 o'clock, wrestle with myself loathing. I'm booked! Of course, if I want the loathing to nigh, I could still be done in time to lay in bed, stare at the ceiling and slip slowly into madness. But what would I wear?"
7585397450882682167,2025-12-19,POTUS is bringing the economy BACK from ruin 🇺🇸 The best is yet to come ,1700000,trump,produced,3,dramatic_score|speech_audio|hype_language|speed_ramp|stock_hero|comparison|highlight_reel|trump_dance|aura_farming,"Trump's voice talking about how he is bringing the economy back from ruin, saying much of the success is powered by tariffs. Claims he is making improvements at historic pace. ",human,yes," Here at home, we're bringing our economy back from the brink of ruin. I am bringing those high prices down very fast. After years of record-setting falling incomes, our policies are boosting take-home pay at a historic pace. Wages are rising much faster than inflation. Very importantly, there are more people working today than at any time in American history. And 100% of all jobs have been in the private sector rather than government. I've secured a record-breaking $18 trillion of investment into the United States, which means jobs, wage increases, growth, factory openings, and far greater national security. Much of this success has been accomplished by tariffs. One year ago, our country was dead. Now, we're the hottest country anywhere in the world. Next year, you will also see the results of the largest tax cuts in American history. That includes no tax on tips, no tax on overtime, and no tax on Social Security for our great seniors. Tonight, I am also proud to announce that 1,450,000 military service members will receive a special warrior dividend. On day one, I declared a national energy emergency. Gasoline is now under $2.50 a gallon in much of the country. In some states, it, by the way, just hit $1.99 a gallon. And within the next 12 months, we will have opened 1,600 new electrical generating plants. The yearly cost of a typical new mortgage increased by $15,000 under Democrat rule. In 11 months, we've already gotten that annual cost down by $3,000. We're poised for an economic boom the likes of which the world has never seen."
7585615818940026126,2025-12-19,Many are saying 🔥,3000000,promotion,meme,6,trending_audio|meme_audio|fictional_overlay|aura_farming,"Viral meme of a clubbing scene from Your Friends & Neighbors showing Jon Hamm closing his eyes and vibing to DJ Kato's 2010 track, “Turn The Lights Off"". The meme exploded on TikTok in late 2025 with thousands of people recreating the moment. For the White House, it used it with the text overlay: ""When someone says America is the hottest country anywhere in the world"" after showing Trump smiling as he stood in a crowd in a dimly lit place. Transits to the meme the moment Trump blinks. Caption: ""Many are saying 🔥""",human,yes," I said, ooh, ooh, come on, baby, turn the lights off. Ooh, ooh, ooh, cause it didn't mean. I said, ooh, ooh, come on, baby, turn the lights off. Ooh, ooh, ooh, cause it didn't mean."
7586010777153309966,2025-12-20,President Trump is delivering low prescription drug prices for American patients 🇺🇸,1300000,governance,direct_address,2,speech_audio|speed_ramp|highlight_reel,"American television presenter Mehmet Oz, also known as Dr. Oz -- appointed by Trump to serve as the administrator for the Centers for Medicare & Medicaid Services -- fronts the video talking about the Most-Favored-Nation pricing policy. He says nine more companies are getting onto the program. Context: From late 2025, several major pharmaceutical companies agreed to significantly lower the prices of top-selling, brand-name prescription drugs in the United States, effective around December 2025 and moving into 2026. These initiatives are driven by the ""Most-Favored-Nation"" policy, aiming to align U.S. drug prices with the lowest prices offered in other developed nations.",human,yes," Most Favored Nation drug pricing is about being fair to the American consumer. We pay, on average, three times more for the exact same drugs, put in the same bottles in the same factories that that same product sells for in Europe. The president said, no mas, no more. It's got to all be fairly priced across the globe. And we've been pushing for Most Favored Nation pricing, doing the unthinkable with bold action to ask pharmaceutical companies to agree to drop their prices in the United States. Today, massive news, nine more companies are getting into the program. That means now we have 14 out of the 17 big companies are in. And I'm proud that the president was able to push without any hesitation to make sure that we've gotten all these companies on board. Just bold leadership. It has bold vision and achieves bold goals."
7586427701343325454,2025-12-21,U.S. TROOPS RECEIVE PRESIDENT TRUMP’S WARRIOR DIVIDENDS 🙌🇺🇸 MERRY CHRISTMAS! ,1800000,trump,tiktok,4,meme_audio|speech_audio|highlight_reel|aura_farming,"Mashup of clips of US service members celebrating (in videos they recorded on their own, either dancing or talking straight to camera) that they received the warrior dividends ahead of Christmas. Most of them attributed the money to Trump. ""Us when the $1,776 check hit, #sponsored by trump"" (to a song that went like 'only God can do it!""), ""how we feel after getting that bonus from Donald trump"", ""When you heard about the Warrior Dividend $1776 from Uncle Trump!"", etc. One of the videos uses the viral Jon Hamm dance scene, while another uses the ""Eenie Meenie Miney Mo Lover"" TikTok trend dance. Context: The ""Warrior Dividend"" is a one-time, $1,776 tax-free bonus paid in December 2025 to over 1.45 million U.S. service members (E-1 to O-6). ",human,yes," Only God can do, only God can do, only God can do. Put your hands on your knees, then you got to make your feet be flat, then you got to put on... Huh? Hold on. Hey, who's it all? You hear that? I said, ooh. I was shotty, he's a eeny, meeny, miny, moly. Because he did it again. The Honorable DJ T is responsible. The deposit hit, $1776. Thank you, Uncle Donnie. Thank you for sending the military that little Christmas money. That's huge. I know there's a lot of people out here hating, talking about the deficit and talking about $1,700 ain't nothing. These people are crazy."
7586390426559532343,2025-12-21,NICKI 🇺🇸 MINAJ ,2100000,trump,produced,3,speech_audio|highlight_reel|aura_farming,"Rapper/ Celebrity Nicki Minaj says he has the utmost respect and admiration for President Trump, adding he ""has given so many people hope that there's a chance to beat the bad guys and to win and to do it with your head held high and your integrity intact"". She also says: ""This administration is full of people with heart and soul, and they make me proud of them. Our vice president, he makes me... well i love both of them. They are both powerful men, smart, strong, all of that, but both of them have a very uncanny ability to be someone that you relate to... They haven't lost touch of the world. They are still connected to the world and what's happening in the world with the younger people and older people, with the richer people and not-so-rich people... (they) make us feel proud to be an American."" She was speaking on the Trump administration at Turning Point USA's AmericaFest convention.",human,yes," I have the utmost respect and admiration for our president. He has, I don't know if he even knows this, but he's given so many people hope that there's a chance to beat the bad guy. And to win and to do it with your head held high and your integrity intact. This administration is full of people with heart and soul. And they make me proud of them. Our vice president, he makes me, well, I love both of them. But they're both powerful men. Smart, strong, all of that. But both of them have a very uncanny ability to be someone that you relate to. I can relate to them. When I hear them speak, I know that they're one of us. Like, I know that they're not. Don't you guys agree? They haven't lost touch of the world. You know, they're still connected to the world and what's happening in the world. With the younger people and older people. With the richer people and not so rich people. They have the ability to still connect and be real. And make us feel proud to be Americans. Americans."
7586356492907859214,2025-12-21,The best decision you will make  ➡️  Whitehouse.gov/internships/apply ,1600000,promotion,tiktok,4,meme_audio|highlight_reel|recruitment,"Post asking young people to apply for internships at the White House. Text overlay: ""In your young adult years, someone will tell you about the White House Internship Program. It is very important that you apply."" <-- This is a big TikTok trend around then to use this meme template: ""One day a ___ is going to ask you to ___. It's very important that you say yes."" Generally also called the ""It's very important you"" trend. It's usually accompanied by an audio which is a mashup of Billy Joel's iconic song Piano Man, and Silver Springs by Fleetwood Mac, and the White House used this with their post too. Visuals: Trump interacting/ shaking hands with staff at the White House.",human,yes, And probably will be fine Time has a spell on you You won't forget me
7586696920702225678,2025-12-22,Legends. Heroes 🏒🇺🇸,1400000,culture,produced,3,dramatic_score|speech_audio|speed_ramp|highlight_reel|aura_farming,"Context: On December 12, 2025, President Donald Trump honored the 1980 ""Miracle on Ice"" U.S. Olympic men's hockey team at the White House. Trump signed a bill to award the team the Congressional Gold Medal to honor their 4-3 victory over the Soviet Union at the Lake Placid Games, recognizing it as one of the greatest moments in American sports.",human,yes," Five seconds left in the game. Do you believe in miracles? Yes! Unbelievable. We're delighted to be joined today by two legends of American sports history and heroes for the entire nation. The 1980 U.S. Olympic ice hockey team. These are the men who gave us one of the most short athletic wins of all time. It's called the Miracle of Ice. This team united us and they inspired us. The United States was like brought to a level of sports that they've never seen. And they brought us Olympic glory that we celebrate to this day. Nobody thought it was possible. Wherever players came from back then, they were all Americans. It was a powerful, dominant performance that this country needed. I've always said the gold medal is something that's incredible, that this is the frosting on the cake to receive an award like this, an honor like this."
7586732774799756599,2025-12-22,A++ on a SECURE BORDER 🤓 ,1700000,enforcement,meme,6,meme_audio|speech_audio|stock_hero|highlight_reel|punchline|troll|provocative,"Reuse of immigration arrest and border patrol videos. Trump's “Look, I hate to do it, but I will do it, I would give myself an A-plus,” comment that we hear and see is from his 2018 Fox News interview with Chris Wallace. Platform editing: the one where speaker's footage is edged out and superimposed on the video subject. ",human,yes," Look, I hate to do it, but I will do it. I would give myself an A+."
7587091583858724110,2025-12-23,CHRISTMAS EVE EVE ,3000000,trump,tiktok,4,meme_audio|bass_drop|speed_ramp|stock_hero|highlight_reel|aura_farming,"Music: A remixed version of All I Want For Christmas Is You, with a bass drop. And all the images we see are those of Trump, or the Air Force One. ",human,yes," Baby, all I want for Christmas is you Baby, all I want for Christmas is you"
7586867914670624013,2025-12-23,WHITE HOUSE x TRIPLE H x BRYSON DECHAMBEAU 🔥,1500000,culture,direct_address,2,speech_audio|aura_farming|hyper_masculine,"Video featuring WWE's Triple H and golfer Bryson DeChambeau sharing fitness tips for the holiday season. Filmed outside the White House waiting to be in the Oval Office to meet President Trump, they urged Americans to stay active, hydrated, and focused on health, with Triple H suggesting 10-15 minutes of daily exercise to stay strong.",human,yes," All right, we are outside of the White House, waiting just to go into the Oval Office to meet with the president. People asking, what do you do during the holidays to stay in shape, to get stronger, to be healthy? The thing is, I think if you're just trying to figure that out, enjoy your holidays. Enjoy the holiday season. Take time. Spend it with your families. Do whatever it is to make you have a good time. But do something active. It can be simple. What I would recommend is not only just through January, but through the rest of the year, focus on every single day doing some sort of aerobic activity, 10 to 15 minutes. If it's push-ups, pull-ups, whatever it is, make sure you're staying healthy and active. We know we're behind screens all day long. We know we're not in the gym enough. But go out and make it a responsibility to yourself to become healthier in 2026. Keep it all the way to December next year. Just do something. Get moving. If America just gets moving, we're all going to be stronger. We're all going to be healthier. We're all going to be in way better shape next year."
7587051948285644087,2025-12-23,The Navy’s new BATTLESHIP 🇺🇸,2600000,war,produced,3,dramatic_score|speech_audio|hype_language|speed_ramp|stock_hero|highlight_reel|provocative|aura_farming,"Trump on approving a plan for the US Navy to begin constructing the new class of Large Surface Combatants: THE BATTLESHIP, as ""Commander In Chief"". It's the ""largest ever built"", ""best in the world"", ""the fastest, the biggest and by far 100 times more powerful than any battleship ever built."" They will be ""unmistakeable symbols of national power and they'll help maintain American military supremacy, revive the American shipbuilding industry, inspire fear in America's enemies all over the world"".",human,yes," As Commander-in-Chief, it's my great honor to announce that I have approved a plan for the Navy to begin the construction of two brand-new, very large, largest we've ever built battleships. These are the best in the world. They'll be the fastest, the biggest, and by far 100 times more powerful than any battleship I've ever built. America's battleships have always been unmistakable symbols of national power. They'll help maintain American military supremacy, revive the American shipbuilding industry, and inspire fear in America's enemies all over the world. Today's announcement is yet another step in our mission to make the United States Navy stronger than ever before."
7587517586745625870,2025-12-24,Merry Christmas & MAGA! 🎄,2900000,promotion,pop_culture,5,meme_audio|dramatic_score|punchline|troll,"National Lampoon's Christmas Vacation (1989) - Christmas lights scene, as we hear Hallelujah Chorus by George Frideric Handel (from Handel's Messiah). The house lights that were fixed spells ""MAGA"" (Make America Great Again) political slogan. Ends with the character saying: ""You deserve a home like this to spend Christmas in"".",human,yes," Ah! Dad, it's incredible! It's so lovely. You deserve a home like this to spend Christmas in."
7587425414256119054,2025-12-24,Legends - THE TRUMP KENNEDY CENTER HONORS 🔥,1600000,trump,produced,3,trending_audio|dramatic_score|speed_ramp|highlight_reel|aura_farming,"Highlight reel from the 48th Annual Kennedy Center Honors on Dec 7, 2025. Trump was the first sitting president to host the gala. Honorees included Sylvester Stallone, Gloria Gaynor, George Strait, Michael Crawford, and KISS. Music: I Was Made For Lovin' You, by KISS.",human,yes," Mmm, yeah Tonight I wanna give it all to you"
7587901755229310221,2025-12-25,MERRY CHRISTMAS PATRIOTS 🎄,2300000,trump,tiktok,4,trending_audio|bass_drop|speed_ramp|stock_hero|highlight_reel|aura_farming,"Music: Mashup of Deck The Halls and Shake Dat by Chief Keef and Mustard. Rap lyrics: ""Baby girl, shake that / You gon' make me spank that, I'm tryin' not to break that / It's the big payback / Your mama gave you all that, you better not waste that"". A song that emerged out of TikTok in Nov 2025 by user @vicmixes1. Caption shows that it is directed towards American patriots. ""MERRY CHRISTMAS PATRIOTS 🎄"" Visuals: Trump hero shots mixed with some JD Vance shots.",human,yes, για Baba
7588628461980339470,2025-12-27,"After 11 months, our country is STRONG again. America is BACK 🔥",1800000,trump,produced,3,dramatic_score|speech_audio|hype_language|speed_ramp|stock_hero|comparison|highlight_reel|aura_farming,"Reel of stock hero shots with Trump's voice: ""Over the past 11 months, we have brought more positive change to Washington than any administration in American history. When I took office, inflation was the worst in 48 years, our border was open. And because of this, our country was being invaded. This is what the Biden administration allowed to happen to our country. Tonight, after 11 months, our border is secure, inflation is stopped, wages are up, prices are down. Our nation is strong. America is respected, and our country is back. When the world looks at us next year, let them see a nation that is loyal to its citizens, faithful to its workers, confident to its identity, certain to its destiny and the envy of the entire globe to each and every one of you have a Merry Christmas and a Happy New Year. God bless you all.""",human,yes," Over the past 11 months, we have brought more positive change to Washington than any administration in American history. When I took office, inflation was the worst in 48 years. Our border was open, and because of this, our country was being invaded. This is what the Biden administration allowed to happen to our country. Tonight, after 11 months, our border is secure. Inflation is stopped. Wages are up. Prices are down. Our nation is strong. America is respected, and our country is back. When the world looks at us next year, let them see a nation that is loyal to its citizens, faithful to its workers, confident to its identity, certain to its destiny, and the envy of the entire globe. To each and every one of you, have a Merry Christmas and a Happy New Year. God bless you all."
7588384715766271263,2025-12-27,THE YEAR OF INVESTMENTS - OVER 9.6 Trillion into the U.S. 🇺🇸,6700000,governance,tiktok,4,trending_audio|bass_drop|speed_ramp|stock_hero|highlight_reel|expletive|trump_dance|aura_farming,"Opens with Trump answering the phone (a clip from The Guardian), followed by a mash up of Trump slow-up + Trump dancing, celebrating. Expletive in song: ""Who's calling that shit"". Song: NOKIA by Drake. Overarching message: Trump scoring investments, including Meta $600 billion, Apple $600 billion; UAE $1.4 trillion, Saudi Arabia $600 billion, India $500 billion, Nvidia $500 billion; IBM $150 billion. ",human,yes, and who's calling that
7589041777391258935,2025-12-28,President Trump welcomes President Zelenskyy to Mar-a-Lago 🇺🇸🇺🇦,1300000,governance,official,1,dramatic_score,President Trump welcomes President Zelenskyy to Mar-a-Lago. Them shaking hands.,human,yes, A
7589110684554775821,2025-12-29,You don’t rush someone who knows exactly what they’re doing 😤 A 2025 of results. ,6100000,trump,tiktok,4,meme_audio|bass_drop|deep_fried|speed_ramp|stock_hero|highlight_reel|punchline|aura_farming,"Trump hero imagery to the music: Let Him Cook Now (I Said Let Him Cook). ""Let him cook"" is a Gen-Z slang phrase meaning to allow someone to continue doing their thing, even if it seems unusual or has an unclear outcome, in order to let them excel, prove themselves, or showcase their talent without interruption. ",human,yes, Let him cook now! Let him cook! I said let him cook!
7589356018061102367,2025-12-29,“Every hostage that’s been released was released because of me and my team…” - POTUS ,1400000,governance,official,1,speech_audio|comparison|named_target,Trump talking about how no hostages were released during Biden administration. Caption says: “Every hostage that’s been released was released because of me and my team…” Text overlay: President Trump Meets with Prime Minister Netanyahu at Mar-a-Lago,human,yes," Well, let's put it this way. Every hostage just about that's been released was released because of me, Steve Whitcoff, Jared Kushner, my whole team, Marco Rubio, Pete Hexet. They were all released because of us. None were released in the Biden administration. None. They were all released because of us. Then we had a lack of releases with respect to the dead. And all of a sudden they started coming back because I said, Nope. He said, you can even. We have one wonderful young man whose parents are right now inside. And he's one beautiful parents, a beautiful brother, sister, and a beautiful family. And they're waiting for their son. See, only one left. And we're doing everything we can to get his body back."
7589663943942081805,2025-12-30,More of this in 2026 pls 🙏,2900000,trump,meme,6,bass_drop|speech_audio|highlight_reel|punchline|expletive|trump_dance|troll|provocative|aura_farming,"Commonly used style of editing with Trump's unhinged lines ending with a bass drop. Uncensored expletive in the last quote: ""They don't know what the fuck they are doing."" Text overlay: ""Trump 2025 Core"", Caption says: ""More of this in 2026 pls 🙏""",human,yes," I'm honored to stand before you as the very first former McDonald's fry cook ever to become president of the United States. Thank you very much. You OK? Fake news. Trump was right about everything. And others. We have a couple of senators here. I just don't particularly like them. So I won't introduce. They couldn't. God bless you, Bobby. I hope I didn't catch COVID just there. If you'd like, you can go. And if you don't, you can stand in a driveway and melt. That they don't know what the fuck they're doing. Do you understand that?"
7589735972003171639,2025-12-30,crafting the GOLDEN AGE 🔥,14500000,trump,game_ui,7,trending_audio|bass_drop|speed_ramp|stock_hero|highlight_reel|gamification|fictional_overlay|punchline|expletive|troll|provocative|aura_farming|hyper_masculine,"Minecraft inventory and crafting interface, Minecraft item pickup sound effect, Minecraft crafting sound effect, Trump was created in the process, and we see footage of Trump with Minecraft health bar UI overlaid. Sound track: Up, by Cardi B. Expletive ridden song: ""Once upon a time, man, I heard that I was ugly / Came from a bitch, who nigga wanna fuck on me / I said, ""My face bomb, ass tight / Racks stack up Shaq height / Jewelry on me, flashlight / I been lit since last night"" / Hit him with that good-good"". Not bleeped. ",human,yes," Once upon a time, and I heard that that was ugly Came from a bitch who nigga wanna fuck on me I said my face, bomb, ass, take back, that go shack Hey, jury over, dash, like, I feel this is last night Better put that good, good, good"
7589803216116714765,2025-12-30,And we are JUST. GETTING. STARTED 😤,4200000,trump,pop_culture,5,meme_audio|bass_drop|dramatic_score|speed_ramp|stock_hero|highlight_reel|fictional_overlay|provocative|aura_farming|hyper_masculine,"""Hold the line! Stay with me!"" and ""At My Signal, Unleash Hell"" scenes from the 2000 film, Gladiator, played to the song: Another Life (Aaron Hibell Remix), by Naomi Sharon. Then we see a series of Trump footage. Text overlay during the Gladiator scene: President Trump preparing his team for 2026.",human,yes," Hold the line. Stay with me. Brothers, what we do in life echoes in eternity. Strengthen up. At my signal, unleash hell. We'll be right back."
7590094149332864286,2025-12-31,THE YEAR AMERICA LEVELED UP 🔥 LFG ,2300000,trump,tiktok,4,trending_audio|meme_audio|bass_drop|speed_ramp|stock_hero|highlight_reel|expletive|trump_dance|aura_farming,"Uses the format of a TikTok trend to the audio: ""And with that, the 2025 season comes to an end"", which has become a popular phrase for summarizing the entire year and life events as 2025 closes (note: it was originally referring to the baseball season). Music/ Beats: Viva La Vida, by Coldplay. Caption: ""THE YEAR AMERICA LEVELED UP 🔥 LFG""",human,yes," And with that, the 2025 season has come to an end. Good night. Good night."
7590420730307677453,2026-01-01,HAPPY NEW YEAR PATRIOTS ,3900000,trump,official,1,trending_audio,"Context: On January 1, 2026, President Donald Trump attended a New Year’s Eve party in Florida to welcome the new year. Song: The Night Is Still Young, by Nicki Minaj ",human,yes, I I I I I
7590542785355304205,2026-01-01,RUN IT BACK ,2500000,promotion,tiktok,4,dramatic_score|speech_audio|highlight_reel,Run through of White House accounts' top 10 social media posts.,human,yes," Let's run it back this new year's to ten of our top hosts. It's Dano! You can ride for three! I'm walking on and I won't be a baby. Is it you say daddy's home? Home for me. We will make America great again! You put 100 on the lamest. See the sky, put your legions to your hands. They team your vibes. You're welcome."
7590806352230960398,2026-01-02,2026 MOOD ,11700000,enforcement,tiktok,4,trending_audio|bass_drop|stock_hero|highlight_reel|provocative|hyper_masculine,"Music: Big Guy (from ""The Spongebob Movie: Search for Squarepants""), by Ice Spice. Text overlay: ""Mood because deportations are not Slowing down in 2026"". We see footage of enforcement officers, with helicopter action shots, etc.",human,yes," With my bestie like everything fun Big guy, big guy, big big guy, big guy Spongebob, big guy, pants okay Spongebob, big guy, pants okay Big guy, big guy, big guy, big guy"
